FileOrder,ModelName,ModelPath,ModelChecker,PatternType,1_NoError,1_ExtTT,1_VerifT,1_TotalT,2_NoError,2_ExtTT,2_VerifT,2_TotalT,3_NoError,3_ExtTT,3_VerifT,3_TotalT,Avg_ExtTT,Avg_VerifT,Avg_TotalT,PropOfNoError
120,120_BIOMD0000000581.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/120_BIOMD0000000581.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1563281236,1563281236,true,null,1493589939,1493589939,true,null,1472074990,1472074990,0.0,1.5096487216666667E9,1.5096487216666667E9,1.0
120,120_BIOMD0000000581.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/120_BIOMD0000000581.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1974463256,1974463256,true,null,1871063623,1871063623,true,null,1859464039,1859464039,0.0,1.9016636393333333E9,1.9016636393333333E9,1.0
120,120_BIOMD0000000581.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/120_BIOMD0000000581.xml.mcp.sbml,YMER,WithProbNEVER,true,null,887948142,887948142,true,null,887373005,887373005,true,null,884631847,884631847,0.0,8.86650998E8,8.86650998E8,1.0
120,120_BIOMD0000000581.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/120_BIOMD0000000581.xml.mcp.sbml,MC2,WithProbNEVER,true,42420132414,261798579,42681930993,true,42131484653,227066822,42358551475,true,42291460939,236936567,42528397506,4.2281026002E10,2.4193398933333334E8,4.2522959991333336E10,1.0
121,121_BIOMD0000000397.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/121_BIOMD0000000397.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1562991994,1562991994,true,null,1495694547,1495694547,true,null,1501130074,1501130074,0.0,1.5199388716666667E9,1.5199388716666667E9,1.0
121,121_BIOMD0000000397.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/121_BIOMD0000000397.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1909985523,1909985523,true,null,1854691232,1854691232,true,null,1872897010,1872897010,0.0,1.879191255E9,1.879191255E9,1.0
121,121_BIOMD0000000397.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/121_BIOMD0000000397.xml.mcp.sbml,YMER,WithProbNEVER,true,null,2931353536,2931353536,true,null,2963701186,2963701186,true,null,2928714489,2928714489,0.0,2.9412564036666665E9,2.9412564036666665E9,1.0
121,121_BIOMD0000000397.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/121_BIOMD0000000397.xml.mcp.sbml,MC2,WithProbNEVER,true,20743077709,411381560,21154459269,true,20646853869,433070238,21079924107,true,20632475878,420067114,21052542992,2.0674135818666668E10,4.21506304E8,2.1095642122666668E10,1.0
122,122_BIOMD0000000404.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/122_BIOMD0000000404.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1567567185,1567567185,true,null,1494754856,1494754856,true,null,1494079076,1494079076,0.0,1.5188003723333333E9,1.5188003723333333E9,1.0
122,122_BIOMD0000000404.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/122_BIOMD0000000404.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1861336677,1861336677,true,null,1860580491,1860580491,true,null,1859081622,1859081622,0.0,1.86033293E9,1.86033293E9,1.0
122,122_BIOMD0000000404.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/122_BIOMD0000000404.xml.mcp.sbml,YMER,WithProbNEVER,true,null,1524696481,1524696481,true,null,1538573982,1538573982,true,null,1540930642,1540930642,0.0,1.5347337016666667E9,1.5347337016666667E9,1.0
122,122_BIOMD0000000404.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/122_BIOMD0000000404.xml.mcp.sbml,MC2,WithProbNEVER,true,9295960818,233702844,9529663662,true,9240237397,233057567,9473294964,true,9152318763,225284347,9377603110,9.229505659333334E9,2.30681586E8,9.460187245333334E9,1.0
123,123_BIOMD0000000434.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/123_BIOMD0000000434.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1484087841,1484087841,true,null,1480385568,1480385568,true,null,1473445213,1473445213,0.0,1.4793062073333333E9,1.4793062073333333E9,1.0
123,123_BIOMD0000000434.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/123_BIOMD0000000434.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1868313422,1868313422,true,null,1840836804,1840836804,true,null,1859037660,1859037660,0.0,1.8560626286666667E9,1.8560626286666667E9,1.0
123,123_BIOMD0000000434.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/123_BIOMD0000000434.xml.mcp.sbml,YMER,WithProbNEVER,true,null,575242632,575242632,true,null,540025199,540025199,true,null,550303686,550303686,0.0,5.551905056666666E8,5.551905056666666E8,1.0
123,123_BIOMD0000000434.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/123_BIOMD0000000434.xml.mcp.sbml,MC2,WithProbNEVER,true,38602204829,253868000,38856072829,true,39093710911,223400207,39317111118,true,38707831453,228124037,38935955490,3.8801249064333336E10,2.35130748E8,3.9036379812333336E10,1.0
124,124_BIOMD0000000476.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/124_BIOMD0000000476.xml.mcp.sbml,PRISM,WithProbNEVER,false,null,null,0,false,null,null,0,false,null,null,0,null,null,null,0.0
124,124_BIOMD0000000476.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/124_BIOMD0000000476.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,5520893013,5520893013,true,null,5694880712,5694880712,true,null,5566805053,5566805053,0.0,5.594192926E9,5.594192926E9,1.0
124,124_BIOMD0000000476.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/124_BIOMD0000000476.xml.mcp.sbml,YMER,WithProbNEVER,true,null,8649962913,8649962913,true,null,8566006322,8566006322,true,null,8797970633,8797970633,0.0,8.671313289333334E9,8.671313289333334E9,1.0
124,124_BIOMD0000000476.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/124_BIOMD0000000476.xml.mcp.sbml,MC2,WithProbNEVER,true,40118651747,409865767,40528517514,true,40135455584,420308365,40555763949,true,39887757051,415032422,40302789473,4.0047288127333336E10,4.150688513333333E8,4.0462356978666664E10,1.0
125,125_BIOMD0000000599.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/125_BIOMD0000000599.xml.mcp.sbml,PRISM,WithProbNEVER,false,null,null,0,false,null,null,0,false,null,null,0,null,null,null,0.0
125,125_BIOMD0000000599.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/125_BIOMD0000000599.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,7306820734,7306820734,true,null,7368241937,7368241937,true,null,7346624815,7346624815,0.0,7.340562495333333E9,7.340562495333333E9,1.0
125,125_BIOMD0000000599.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/125_BIOMD0000000599.xml.mcp.sbml,YMER,WithProbNEVER,true,null,14487083067,14487083067,true,null,14565026707,14565026707,true,null,14576685802,14576685802,0.0,1.4542931858666666E10,1.4542931858666666E10,1.0
125,125_BIOMD0000000599.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/125_BIOMD0000000599.xml.mcp.sbml,MC2,WithProbNEVER,true,44254383068,445379504,44699762572,true,43825208983,432164662,44257373645,true,44255710432,447162308,44702872740,4.4111767494333336E10,4.415688246666667E8,4.4553336319E10,1.0
126,126_BIOMD0000000514.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/126_BIOMD0000000514.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1490402170,1490402170,true,null,1619337470,1619337470,true,null,1491605290,1491605290,0.0,1.5337816433333333E9,1.5337816433333333E9,1.0
126,126_BIOMD0000000514.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/126_BIOMD0000000514.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1877390533,1877390533,true,null,1884236357,1884236357,true,null,1854831159,1854831159,0.0,1.872152683E9,1.872152683E9,1.0
126,126_BIOMD0000000514.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/126_BIOMD0000000514.xml.mcp.sbml,YMER,WithProbNEVER,true,null,2533232565,2533232565,true,null,2530024332,2530024332,true,null,2553603297,2553603297,0.0,2.538953398E9,2.538953398E9,1.0
126,126_BIOMD0000000514.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/126_BIOMD0000000514.xml.mcp.sbml,MC2,WithProbNEVER,true,47046628012,466821349,47513449361,true,47193980435,471070457,47665050892,true,47092076738,460679073,47552755811,4.7110895061666664E10,4.66190293E8,4.7577085354666664E10,1.0
127,127_BIOMD0000000511.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/127_BIOMD0000000511.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1486198341,1486198341,true,null,1548819902,1548819902,true,null,1564373124,1564373124,0.0,1.5331304556666667E9,1.5331304556666667E9,1.0
127,127_BIOMD0000000511.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/127_BIOMD0000000511.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1880435720,1880435720,true,null,1964930894,1964930894,true,null,2020002295,2020002295,0.0,1.9551229696666667E9,1.9551229696666667E9,1.0
127,127_BIOMD0000000511.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/127_BIOMD0000000511.xml.mcp.sbml,YMER,WithProbNEVER,true,null,2649631001,2649631001,true,null,2645016651,2645016651,true,null,2681944323,2681944323,0.0,2.6588639916666665E9,2.6588639916666665E9,1.0
127,127_BIOMD0000000511.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/127_BIOMD0000000511.xml.mcp.sbml,MC2,WithProbNEVER,true,47186486359,469496270,47655982629,true,47283048435,521482710,47804531145,true,47345263373,468289539,47813552912,4.7271599389E10,4.864228396666667E8,4.7758022228666664E10,1.0
128,128_BIOMD0000000478.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/128_BIOMD0000000478.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1523327148,1523327148,true,null,1516363897,1516363897,true,null,1481827195,1481827195,0.0,1.5071727466666667E9,1.5071727466666667E9,1.0
128,128_BIOMD0000000478.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/128_BIOMD0000000478.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1841831394,1841831394,true,null,1803356509,1803356509,true,null,1813028524,1813028524,0.0,1.8194054756666667E9,1.8194054756666667E9,1.0
128,128_BIOMD0000000478.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/128_BIOMD0000000478.xml.mcp.sbml,YMER,WithProbNEVER,true,null,1311777538,1311777538,true,null,1309323871,1309323871,true,null,1311869919,1311869919,0.0,1.3109904426666667E9,1.3109904426666667E9,1.0
128,128_BIOMD0000000478.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/128_BIOMD0000000478.xml.mcp.sbml,MC2,WithProbNEVER,true,44063578679,427133735,44490712414,true,44022932362,389403536,44412335898,true,44138940621,410990995,44549931616,4.4075150554E10,4.091760886666667E8,4.4484326642666664E10,1.0
129,129_BIOMD0000000510.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/129_BIOMD0000000510.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1490416969,1490416969,true,null,1492212031,1492212031,true,null,1490339275,1490339275,0.0,1.490989425E9,1.490989425E9,1.0
129,129_BIOMD0000000510.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/129_BIOMD0000000510.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1866580448,1866580448,true,null,1835878466,1835878466,true,null,1855815415,1855815415,0.0,1.8527581096666667E9,1.8527581096666667E9,1.0
129,129_BIOMD0000000510.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/129_BIOMD0000000510.xml.mcp.sbml,YMER,WithProbNEVER,true,null,2703469352,2703469352,true,null,2695124189,2695124189,true,null,2700520685,2700520685,0.0,2.699704742E9,2.699704742E9,1.0
129,129_BIOMD0000000510.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/129_BIOMD0000000510.xml.mcp.sbml,MC2,WithProbNEVER,true,47404952094,558780824,47963732918,true,47701046295,460098775,48161145070,true,47747316456,461470712,48208787168,4.7617771615E10,4.934501036666667E8,4.8111221718666664E10,1.0
130,130_BIOMD0000000422.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/130_BIOMD0000000422.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1489008695,1489008695,true,null,1597381196,1597381196,true,null,1497449209,1497449209,0.0,1.5279463666666667E9,1.5279463666666667E9,1.0
130,130_BIOMD0000000422.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/130_BIOMD0000000422.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1787146601,1787146601,true,null,1963014219,1963014219,true,null,1844156161,1844156161,0.0,1.864772327E9,1.864772327E9,1.0
130,130_BIOMD0000000422.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/130_BIOMD0000000422.xml.mcp.sbml,YMER,WithProbNEVER,true,null,607689942,607689942,true,null,605423847,605423847,true,null,594222626,594222626,0.0,6.024454716666666E8,6.024454716666666E8,1.0
130,130_BIOMD0000000422.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/130_BIOMD0000000422.xml.mcp.sbml,MC2,WithProbNEVER,true,40259616948,533859804,40793476752,true,40627868253,439906316,41067774569,true,40513450184,402048497,40915498681,4.0466978461666664E10,4.586048723333333E8,4.0925583334E10,1.0
131,131_BIOMD0000000564.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/131_BIOMD0000000564.xml.mcp.sbml,PRISM,WithProbNEVER,false,null,null,0,false,null,null,0,false,null,null,0,null,null,null,0.0
131,131_BIOMD0000000564.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/131_BIOMD0000000564.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,5632887717,5632887717,true,null,5714045701,5714045701,true,null,5615776909,5615776909,0.0,5.654236775666667E9,5.654236775666667E9,1.0
131,131_BIOMD0000000564.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/131_BIOMD0000000564.xml.mcp.sbml,YMER,WithProbNEVER,true,null,8859504899,8859504899,true,null,8926678710,8926678710,true,null,9208465074,9208465074,0.0,8.998216227666666E9,8.998216227666666E9,1.0
131,131_BIOMD0000000564.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/131_BIOMD0000000564.xml.mcp.sbml,MC2,WithProbNEVER,true,43210443428,396129230,43606572658,true,43172505580,420743400,43593248980,true,43221939568,428529585,43650469153,4.3201629525333336E10,4.151340716666667E8,4.3616763597E10,1.0
132,132_BIOMD0000000393.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/132_BIOMD0000000393.xml.mcp.sbml,PRISM,WithProbNEVER,false,null,null,0,false,null,null,0,false,null,null,0,null,null,null,0.0
132,132_BIOMD0000000393.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/132_BIOMD0000000393.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,7039489055,7039489055,true,null,6965686440,6965686440,true,null,7110298492,7110298492,0.0,7.038491329E9,7.038491329E9,1.0
132,132_BIOMD0000000393.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/132_BIOMD0000000393.xml.mcp.sbml,YMER,WithProbNEVER,true,null,15258230093,15258230093,true,null,15395982431,15395982431,true,null,15370629401,15370629401,0.0,1.5341613975E10,1.5341613975E10,1.0
132,132_BIOMD0000000393.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/132_BIOMD0000000393.xml.mcp.sbml,MC2,WithProbNEVER,true,58541254117,454847972,58996102089,true,58400733628,436319044,58837052672,true,58444221639,451117462,58895339101,5.8462069794666664E10,4.474281593333333E8,5.8909497954E10,1.0
133,133_BIOMD0000000479.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/133_BIOMD0000000479.xml.mcp.sbml,PRISM,WithProbNEVER,false,null,null,0,false,null,null,0,false,null,null,0,null,null,null,0.0
133,133_BIOMD0000000479.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/133_BIOMD0000000479.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,6854089576,6854089576,true,null,6827336239,6827336239,true,null,6829124065,6829124065,0.0,6.83684996E9,6.83684996E9,1.0
133,133_BIOMD0000000479.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/133_BIOMD0000000479.xml.mcp.sbml,YMER,WithProbNEVER,true,null,10374316636,10374316636,true,null,10366946655,10366946655,true,null,10344267926,10344267926,0.0,1.0361843739E10,1.0361843739E10,1.0
133,133_BIOMD0000000479.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/133_BIOMD0000000479.xml.mcp.sbml,MC2,WithProbNEVER,true,44166337586,442110882,44608448468,true,44159227801,459745765,44618973566,true,43972366087,453938431,44426304518,4.4099310491333336E10,4.519316926666667E8,4.4551242184E10,1.0
134,134_BIOMD0000000503.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/134_BIOMD0000000503.xml.mcp.sbml,PRISM,WithProbNEVER,false,null,null,0,false,null,null,0,false,null,null,0,null,null,null,0.0
134,134_BIOMD0000000503.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/134_BIOMD0000000503.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,7411280045,7411280045,true,null,7336746091,7336746091,true,null,7291966222,7291966222,0.0,7.346664119333333E9,7.346664119333333E9,1.0
134,134_BIOMD0000000503.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/134_BIOMD0000000503.xml.mcp.sbml,YMER,WithProbNEVER,true,null,15284867403,15284867403,true,null,15110583216,15110583216,true,null,15022888588,15022888588,0.0,1.5139446402333334E10,1.5139446402333334E10,1.0
134,134_BIOMD0000000503.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/134_BIOMD0000000503.xml.mcp.sbml,MC2,WithProbNEVER,true,58439992079,402549012,58842541091,true,57939422085,380706067,58320128152,true,58063523154,389210927,58452734081,5.8147645772666664E10,3.90822002E8,5.8538467774666664E10,1.0
135,135_BIOMD0000000516.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/135_BIOMD0000000516.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1521154670,1521154670,true,null,1510257042,1510257042,true,null,1498813870,1498813870,0.0,1.510075194E9,1.510075194E9,1.0
135,135_BIOMD0000000516.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/135_BIOMD0000000516.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1839760426,1839760426,true,null,1935014652,1935014652,true,null,1921243115,1921243115,0.0,1.898672731E9,1.898672731E9,1.0
135,135_BIOMD0000000516.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/135_BIOMD0000000516.xml.mcp.sbml,YMER,WithProbNEVER,true,null,3092811984,3092811984,true,null,3071874005,3071874005,true,null,3107134010,3107134010,0.0,3.0906066663333335E9,3.0906066663333335E9,1.0
135,135_BIOMD0000000516.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/135_BIOMD0000000516.xml.mcp.sbml,MC2,WithProbNEVER,true,49275499680,469922645,49745422325,true,49319406519,477759907,49797166426,true,49598757855,456023756,50054781611,4.9397888018E10,4.679021026666667E8,4.9865790120666664E10,1.0
136,136_BIOMD0000000582.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/136_BIOMD0000000582.xml.mcp.sbml,PRISM,WithProbNEVER,false,null,null,0,false,null,null,0,false,null,null,0,null,null,null,0.0
136,136_BIOMD0000000582.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/136_BIOMD0000000582.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,5820146409,5820146409,true,null,5762413783,5762413783,true,null,5824194463,5824194463,0.0,5.802251551666667E9,5.802251551666667E9,1.0
136,136_BIOMD0000000582.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/136_BIOMD0000000582.xml.mcp.sbml,YMER,WithProbNEVER,true,null,7631753472,7631753472,true,null,7614065167,7614065167,true,null,7675005082,7675005082,0.0,7.640274573666667E9,7.640274573666667E9,1.0
136,136_BIOMD0000000582.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/136_BIOMD0000000582.xml.mcp.sbml,MC2,WithProbNEVER,true,41711745872,400705600,42112451472,true,41707417657,406911117,42114328774,true,41448712363,407123073,41855835436,4.1622625297333336E10,4.049132633333333E8,4.2027538560666664E10,1.0
137,137_BIOMD0000000515.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/137_BIOMD0000000515.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1544906910,1544906910,true,null,1503665805,1503665805,true,null,1497911514,1497911514,0.0,1.515494743E9,1.515494743E9,1.0
137,137_BIOMD0000000515.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/137_BIOMD0000000515.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1827873878,1827873878,true,null,1926494684,1926494684,true,null,1818027586,1818027586,0.0,1.8574653826666667E9,1.8574653826666667E9,1.0
137,137_BIOMD0000000515.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/137_BIOMD0000000515.xml.mcp.sbml,YMER,WithProbNEVER,true,null,3140525356,3140525356,true,null,3139567985,3139567985,true,null,3164592315,3164592315,0.0,3.148228552E9,3.148228552E9,1.0
137,137_BIOMD0000000515.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/137_BIOMD0000000515.xml.mcp.sbml,MC2,WithProbNEVER,true,49492936393,471827956,49964764349,true,49614946663,462059160,50077005823,true,50028903166,453453046,50482356212,4.9712262074E10,4.624467206666667E8,5.0174708794666664E10,1.0
138,138_BIOMD0000000498.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/138_BIOMD0000000498.xml.mcp.sbml,PRISM,WithProbNEVER,false,null,null,0,false,null,null,0,false,null,null,0,null,null,null,0.0
138,138_BIOMD0000000498.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/138_BIOMD0000000498.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,6022937717,6022937717,true,null,5999916618,5999916618,true,null,5985028771,5985028771,0.0,6.002627702E9,6.002627702E9,1.0
138,138_BIOMD0000000498.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/138_BIOMD0000000498.xml.mcp.sbml,YMER,WithProbNEVER,true,null,11285648714,11285648714,true,null,11244673320,11244673320,true,null,11224276212,11224276212,0.0,1.1251532748666666E10,1.1251532748666666E10,1.0
138,138_BIOMD0000000498.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/138_BIOMD0000000498.xml.mcp.sbml,MC2,WithProbNEVER,true,42168494943,405002822,42573497765,true,42279054087,405856365,42684910452,true,42604041280,518108300,43122149580,4.2350530103333336E10,4.429891623333333E8,4.2793519265666664E10,1.0
139,139_BIOMD0000000437.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/139_BIOMD0000000437.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1490979657,1490979657,true,null,1501365314,1501365314,true,null,1493156169,1493156169,0.0,1.4951670466666667E9,1.4951670466666667E9,1.0
139,139_BIOMD0000000437.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/139_BIOMD0000000437.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1838525823,1838525823,true,null,1832087027,1832087027,true,null,1827298293,1827298293,0.0,1.8326370476666667E9,1.8326370476666667E9,1.0
139,139_BIOMD0000000437.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/139_BIOMD0000000437.xml.mcp.sbml,YMER,WithProbNEVER,true,null,1496689513,1496689513,true,null,1443540487,1443540487,true,null,1670572973,1670572973,0.0,1.5369343243333333E9,1.5369343243333333E9,1.0
139,139_BIOMD0000000437.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/139_BIOMD0000000437.xml.mcp.sbml,MC2,WithProbNEVER,true,51416669838,229035356,51645705194,true,51309039923,231632960,51540672883,true,51233715631,220741080,51454456711,5.1319808464E10,2.2713646533333334E8,5.1546944929333336E10,1.0
140,140_BIOMD0000000220.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/140_BIOMD0000000220.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1503855667,1503855667,true,null,1529790979,1529790979,true,null,1488249088,1488249088,0.0,1.507298578E9,1.507298578E9,1.0
140,140_BIOMD0000000220.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/140_BIOMD0000000220.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1982495377,1982495377,true,null,1910606871,1910606871,true,null,1818980001,1818980001,0.0,1.9040274163333333E9,1.9040274163333333E9,1.0
140,140_BIOMD0000000220.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/140_BIOMD0000000220.xml.mcp.sbml,YMER,WithProbNEVER,true,null,4131010156,4131010156,true,null,4085487023,4085487023,true,null,4153382406,4153382406,0.0,4.123293195E9,4.123293195E9,1.0
140,140_BIOMD0000000220.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/140_BIOMD0000000220.xml.mcp.sbml,MC2,WithProbNEVER,true,34307723297,420489431,34728212728,true,34151352221,438743829,34590096050,true,34112731196,424664856,34537396052,3.4190602238E10,4.279660386666667E8,3.4618568276666664E10,1.0
141,141_BIOMD0000000406.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/141_BIOMD0000000406.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1492060283,1492060283,true,null,1493480036,1493480036,true,null,1487486795,1487486795,0.0,1.491009038E9,1.491009038E9,1.0
141,141_BIOMD0000000406.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/141_BIOMD0000000406.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1867326145,1867326145,true,null,1860370079,1860370079,true,null,1804793866,1804793866,0.0,1.8441633633333333E9,1.8441633633333333E9,1.0
141,141_BIOMD0000000406.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/141_BIOMD0000000406.xml.mcp.sbml,YMER,WithProbNEVER,true,null,641790514,641790514,true,null,616372619,616372619,true,null,624139532,624139532,0.0,6.274342216666666E8,6.274342216666666E8,1.0
141,141_BIOMD0000000406.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/141_BIOMD0000000406.xml.mcp.sbml,MC2,WithProbNEVER,true,46299404636,659951856,46959356492,true,46150330977,667051246,46817382223,true,45977495609,649300448,46626796057,4.6142410407333336E10,6.5876785E8,4.6801178257333336E10,1.0
142,142_BIOMD0000000576.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/142_BIOMD0000000576.xml.mcp.sbml,PRISM,WithProbNEVER,true,null,1487468993,1487468993,true,null,1517123205,1517123205,true,null,1489843172,1489843172,0.0,1.4981451233333333E9,1.4981451233333333E9,1.0
142,142_BIOMD0000000576.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/142_BIOMD0000000576.xml.mcp.sbml,PLASMA,WithProbNEVER,true,null,1818148746,1818148746,true,null,2017726038,2017726038,true,null,1872858649,1872858649,0.0,1.9029111443333333E9,1.9029111443333333E9,1.0
142,142_BIOMD0000000576.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/142_BIOMD0000000576.xml.mcp.sbml,YMER,WithProbNEVER,true,null,1690128996,1690128996,true,null,1657815684,1657815684,true,null,1642079505,1642079505,0.0,1.663341395E9,1.663341395E9,1.0
142,142_BIOMD0000000576.xml.mcp,./models/sbml/mcpExtra/withFileNo/all/142_BIOMD0000000576.xml.mcp.sbml,MC2,WithProbNEVER,true,41705094383,516330145,42221424528,true,42028167082,460822688,42488989770,true,41602126867,459730646,42061857513,4.1778462777333336E10,4.789611596666667E8,4.2257423937E10,1.0
